#species id	cell-line names	
species:ncbi:9606	IGF071/84 cell-lines|IGF071/84 celllines|IGF071/84 cell|IGF071/84 cell-line|IGF071/84 cellline|IGF071/84 cells
species:ncbi:9606	IMG-776 cell|IMG-776 cell-lines|IMG-776 cellline|IMG-776 cells|IMG-776 celllines|IMG-776 cell-line
species:ncbi:9606	IGF051/00 celllines|IGF051/00 cellline|IGF051/00 cell-line|IGF051/00 cells|IGF051/00 cell-lines|IGF051/00 cell
species:ncbi:9606	PVBC-OI356 cellline|PVBC-OI356 cell|PVBC-OI356 cell-lines|PVBC-OI356 celllines|PVBC-OI356 cells|PVBC-OI356 cell-line
species:ncbi:10116	K29 cells|K29 cell|K29 cell-lines|K29 cellline|K29 celllines|K29 cell-line
species:ncbi:9606	IGF071/83 cell-lines|IGF071/83 cell|IGF071/83 cells|IGF071/83 celllines|IGF071/83 cellline|IGF071/83 cell-line
species:ncbi:9031	DT40 cell-line|DT40 cell-lines|DT40 cellline|DT40 cells|DT40 cell|DT40 celllines
species:ncbi:9606	IGL002/93 cell|IGL002/93 cellline|IGL002/93 celllines|IGL002/93 cell-lines|IGL002/93 cell-line|IGL002/93 cells
species:ncbi:9606	IGF018/94 cell-lines|IGF018/94 cellline|IGF018/94 celllines|IGF018/94 cells|IGF018/94 cell-line|IGF018/94 cell
species:ncbi:9606	IGF043/77 cell|IGF043/77 cell-line|IGF043/77 cell-lines|IGF043/77 cells|IGF043/77 celllines|IGF043/77 cellline
species:ncbi:9606	MCF7-490X1 cell-line|MCF7-490X1 cell-lines|MCF7-490X1 celllines|MCF7-490X1 cell|MCF7-490X1 cells|MCF7-490X1 cellline
species:ncbi:9606	HCT-8 cell-lines|HCT-8 cell-line|HCT-8 celllines|HCT-8 cellline|HCT-8 cell|HCT-8 cells
species:ncbi:10090	ANN-1 celllines|ANN-1 cell-lines|ANN-1 cell|ANN-1 cell-line|ANN-1 cellline|ANN-1 cells
species:ncbi:9606	NC-37 celllines|NC-37 cell-line|NC-37 cell-lines|NC-37 cell|NC-37 cells|NC-37 cellline
species:ncbi:9615	DSN cell-lines|DSN cells|DSN cellline|DSN cell-line|DSN celllines|DSN cell
species:ncbi:9606	IGF031/98 cell-lines|IGF031/98 cell-line|IGF031/98 celllines|IGF031/98 cellline|IGF031/98 cell|IGF031/98 cells
species:ncbi:9606	IGF154/82 cellline|IGF154/82 cell-lines|IGF154/82 cells|IGF154/82 cell|IGF154/82 cell-line|IGF154/82 celllines
species:ncbi:9606	IMG-1388 cell|IMG-1388 cell-lines|IMG-1388 celllines|IMG-1388 cellline|IMG-1388 cells|IMG-1388 cell-line
species:ncbi:9606	IMG-785 cell-line|IMG-785 cell-lines|IMG-785 cellline|IMG-785 celllines|IMG-785 cells|IMG-785 cell
species:ncbi:9606	IGF040/95 cellline|IGF040/95 cell-line|IGF040/95 cell-lines|IGF040/95 celllines|IGF040/95 cells|IGF040/95 cell
species:ncbi:9606	IGF043/79 cell-line|IGF043/79 celllines|IGF043/79 cells|IGF043/79 cell|IGF043/79 cell-lines|IGF043/79 cellline
species:ncbi:9606	IGF031/97 cell-lines|IGF031/97 cell-line|IGF031/97 celllines|IGF031/97 cellline|IGF031/97 cells|IGF031/97 cell
species:ncbi:10090	H3.1 cell-lines|H3.1 celllines|H3.1 cell|H3.1 cellline|H3.1 cell-line|H3.1 cells
species:ncbi:9606	IGF018/92 cell-lines|IGF018/92 cell-line|IGF018/92 celllines|IGF018/92 cell|IGF018/92 cells|IGF018/92 cellline
species:ncbi:9606	NCCIT cell-lines|NCCIT cells|NCCIT cell-line|NCCIT cell|NCCIT cellline|NCCIT celllines
species:ncbi:9606	PVBC-OI373 celllines|PVBC-OI373 cells|PVBC-OI373 cell-lines|PVBC-OI373 cell-line|PVBC-OI373 cellline|PVBC-OI373 cell
species:ncbi:9606	IMG-1401 cells|IMG-1401 cell-lines|IMG-1401 cellline|IMG-1401 celllines|IMG-1401 cell|IMG-1401 cell-line
species:ncbi:10090	MCH-7 (MX-7) cells|MCH-7 (MX-7) cell|MCH-7 (MX-7) cell-lines|MCH-7 (MX-7) celllines|MCH-7 (MX-7) cell-line|MCH-7 (MX-7) cellline
species:ncbi:9606	IGF040/94 cell-line|IGF040/94 celllines|IGF040/94 cell-lines|IGF040/94 cellline|IGF040/94 cell|IGF040/94 cells
species:ncbi:9606	KM-H2 cell-line|KM-H2 celllines|KM-H2 cellline|KM-H2 cell|KM-H2 cell-lines|KM-H2 cells
species:ncbi:9606	IGF043/78 cell-lines|IGF043/78 cell-line|IGF043/78 cell|IGF043/78 celllines|IGF043/78 cells|IGF043/78 cellline
species:ncbi:9606	IGF031/96 cell-line|IGF031/96 celllines|IGF031/96 cells|IGF031/96 cellline|IGF031/96 cell|IGF031/96 cell-lines
species:ncbi:9606	IGF018/93 cellline|IGF018/93 cell|IGF018/93 cell-lines|IGF018/93 celllines|IGF018/93 cells|IGF018/93 cell-line
species:ncbi:10090	MBL-Sm-1A6 cell-lines|MBL-Sm-1A6 cell-line|MBL-Sm-1A6 celllines|MBL-Sm-1A6 cell|MBL-Sm-1A6 cellline|MBL-Sm-1A6 cells
species:ncbi:9606	PVBC-OI378 cell-line|PVBC-OI378 celllines|PVBC-OI378 cell|PVBC-OI378 cellline|PVBC-OI378 cells|PVBC-OI378 cell-lines
species:ncbi:9606	IMG-1402 cells|IMG-1402 cell-line|IMG-1402 cell|IMG-1402 celllines|IMG-1402 cell-lines|IMG-1402 cellline
species:ncbi:9606	MCF7-492X1 cell-lines|MCF7-492X1 cells|MCF7-492X1 cell|MCF7-492X1 cell-line|MCF7-492X1 cellline|MCF7-492X1 celllines
species:ncbi:10090	H25B10 cell-lines|H25B10 cells|H25B10 cell-line|H25B10 cellline|H25B10 celllines|H25B10 cell
species:ncbi:10090	FIB21 cell-line|FIB21 cellline|FIB21 cell-lines|FIB21 celllines|FIB21 cells|FIB21 cell
species:ncbi:10116	FIB21 cell-line|FIB21 cellline|FIB21 cell-lines|FIB21 celllines|FIB21 cells|FIB21 cell
species:ncbi:9606	IGF158/83 cell|IGF158/83 cells|IGF158/83 cell-line|IGF158/83 celllines|IGF158/83 cell-lines|IGF158/83 cellline
species:ncbi:9606	An Zan cells|An Zan cell-line|An Zan cell-lines|An Zan celllines|An Zan cell|An Zan cellline
species:ncbi:9606	M-C95 cell-lines|M-C95 cellline|M-C95 celllines|M-C95 cell-line|M-C95 cells|M-C95 cell
species:ncbi:9606	IMG-1359 cellline|IMG-1359 cells|IMG-1359 cell|IMG-1359 cell-lines|IMG-1359 cell-line|IMG-1359 celllines
species:ncbi:10090	L5.1 cells|L5.1 cell-lines|L5.1 cellline|L5.1 cell-line|L5.1 celllines|L5.1 cell
species:ncbi:10090	B72.3 cellline|B72.3 cell-line|B72.3 cell|B72.3 cells|B72.3 cell-lines|B72.3 celllines
species:ncbi:10090	FIB504.64 cell-lines|FIB504.64 cell-line|FIB504.64 cellline|FIB504.64 cells|FIB504.64 celllines|FIB504.64 cell
species:ncbi:10116	FIB504.64 cell-lines|FIB504.64 cell-line|FIB504.64 cellline|FIB504.64 cells|FIB504.64 celllines|FIB504.64 cell
species:ncbi:9606	PVBC-OI307 cell-lines|PVBC-OI307 celllines|PVBC-OI307 cell-line|PVBC-OI307 cellline|PVBC-OI307 cell|PVBC-OI307 cells
species:ncbi:9606	SNU-1 cell|SNU-1 cell-line|SNU-1 cells|SNU-1 cell-lines|SNU-1 celllines|SNU-1 cellline
species:ncbi:10090	AMS 9.1.1.1 cell-lines|AMS 9.1.1.1 cell-line|AMS 9.1.1.1 celllines|AMS 9.1.1.1 cellline|AMS 9.1.1.1 cells|AMS 9.1.1.1 cell
species:ncbi:9606	IGF158/82 cell|IGF158/82 cellline|IGF158/82 cells|IGF158/82 celllines|IGF158/82 cell-lines|IGF158/82 cell-line
species:ncbi:9606	IMG-1347 cell-lines|IMG-1347 cellline|IMG-1347 cells|IMG-1347 cell-line|IMG-1347 celllines|IMG-1347 cell
species:ncbi:10090	L5178-R (LY-R) cell|L5178-R (LY-R) cell-lines|L5178-R (LY-R) cells|L5178-R (LY-R) cell-line|L5178-R (LY-R) celllines|L5178-R (LY-R) cellline
species:ncbi:9606	MC96 celllines|MC96 cellline|MC96 cells|MC96 cell-line|MC96 cell-lines|MC96 cell
species:ncbi:10090	B6H12.2 cellline|B6H12.2 cell|B6H12.2 cell-line|B6H12.2 cell-lines|B6H12.2 cells|B6H12.2 celllines
species:ncbi:10090	MS1 cellline|MS1 cell|MS1 cell-lines|MS1 cell-line|MS1 cells|MS1 celllines
species:ncbi:9606	IGF018/91 cell-line|IGF018/91 cellline|IGF018/91 cells|IGF018/91 cell-lines|IGF018/91 celllines|IGF018/91 cell
species:ncbi:9606	IGL004/00 cells|IGL004/00 cellline|IGL004/00 cell-lines|IGL004/00 celllines|IGL004/00 cell-line|IGL004/00 cell
species:ncbi:10116	SMT/2A LNM celllines|SMT/2A LNM cellline|SMT/2A LNM cells|SMT/2A LNM cell-lines|SMT/2A LNM cell-line|SMT/2A LNM cell
species:ncbi:9606	IMG-1344 cell-line|IMG-1344 cell-lines|IMG-1344 cellline|IMG-1344 celllines|IMG-1344 cell|IMG-1344 cells
species:ncbi:9606	IGF080/90 cell-line|IGF080/90 cell|IGF080/90 cellline|IGF080/90 cell-lines|IGF080/90 celllines|IGF080/90 cells
species:ncbi:9606	AN86P celllines|AN86P cell|AN86P cell-lines|AN86P cells|AN86P cell-line|AN86P cellline
species:ncbi:9606	IGF018/90 cellline|IGF018/90 cell|IGF018/90 cell-lines|IGF018/90 cells|IGF018/90 cell-line|IGF018/90 celllines
species:ncbi:10090	MS1 VEGF cellline|MS1 VEGF celllines|MS1 VEGF cell-lines|MS1 VEGF cell|MS1 VEGF cell-line|MS1 VEGF cells
species:ncbi:9606	IGF159/82 cells|IGF159/82 cell-line|IGF159/82 celllines|IGF159/82 cellline|IGF159/82 cell-lines|IGF159/82 cell
species:ncbi:9606	AN3 CA cells|AN3 CA cell-line|AN3 CA cell-lines|AN3 CA cellline|AN3 CA cell|AN3 CA celllines
species:ncbi:9606	IGL003/99 cell-line|IGL003/99 celllines|IGL003/99 cell|IGL003/99 cells|IGL003/99 cellline|IGL003/99 cell-lines
species:ncbi:9606	IMG-1311 cell|IMG-1311 cell-line|IMG-1311 cells|IMG-1311 celllines|IMG-1311 cell-lines|IMG-1311 cellline
species:ncbi:9606	HDLM-2 cells|HDLM-2 cell-line|HDLM-2 cell-lines|HDLM-2 celllines|HDLM-2 cellline|HDLM-2 cell
species:ncbi:9606	MC94 cell|MC94 cell-line|MC94 cell-lines|MC94 cellline|MC94 cells|MC94 celllines
species:ncbi:10116	Clone H cell|Clone H cell-lines|Clone H celllines|Clone H cellline|Clone H cells|Clone H cell-line
species:ncbi:9606	IGF080/91 cell-lines|IGF080/91 cellline|IGF080/91 cells|IGF080/91 celllines|IGF080/91 cell|IGF080/91 cell-line
species:ncbi:10090	L5 celllines|L5 cell-line|L5 cell|L5 cells|L5 cell-lines|L5 cellline
species:ncbi:10090	B7-24-E1G4 cell-line|B7-24-E1G4 cells|B7-24-E1G4 cell|B7-24-E1G4 cell-lines|B7-24-E1G4 celllines|B7-24-E1G4 cellline
species:ncbi:9606	IGL003/98 cell-lines|IGL003/98 cellline|IGL003/98 cells|IGL003/98 cell|IGL003/98 celllines|IGL003/98 cell-line
species:ncbi:10116	Clone D cellline|Clone D cells|Clone D cell-line|Clone D cell-lines|Clone D celllines|Clone D cell
species:ncbi:9606	IGL003/97 celllines|IGL003/97 cell-line|IGL003/97 cellline|IGL003/97 cell-lines|IGL003/97 cells|IGL003/97 cell
species:ncbi:9606	IMG-1053 cells|IMG-1053 celllines|IMG-1053 cellline|IMG-1053 cell-lines|IMG-1053 cell-line|IMG-1053 cell
species:ncbi:9606	IGF080/87 celllines|IGF080/87 cellline|IGF080/87 cell-lines|IGF080/87 cell-line|IGF080/87 cells|IGF080/87 cell
species:ncbi:9606	PVBC-OI82 celllines|PVBC-OI82 cells|PVBC-OI82 cell-lines|PVBC-OI82 cell-line|PVBC-OI82 cellline|PVBC-OI82 cell
species:ncbi:9606	IGF046/95 cells|IGF046/95 cell|IGF046/95 cell-lines|IGF046/95 cellline|IGF046/95 celllines|IGF046/95 cell-line
species:ncbi:7160	Clone C6/36 cells|Clone C6/36 cell|Clone C6/36 celllines|Clone C6/36 cellline|Clone C6/36 cell-lines|Clone C6/36 cell-line
species:ncbi:9606	1321N1 cell-line|1321N1 celllines|1321N1 cell-lines|1321N1 cell|1321N1 cellline|1321N1 cells
species:ncbi:9606	ANJOU 65 cells|ANJOU 65 cell-lines|ANJOU 65 cellline|ANJOU 65 cell|ANJOU 65 cell-line|ANJOU 65 celllines
species:ncbi:9606	IMG-1049 cell-line|IMG-1049 cells|IMG-1049 cell-lines|IMG-1049 cell|IMG-1049 cellline|IMG-1049 celllines
species:ncbi:9606	IGL003/96 cell-lines|IGL003/96 cellline|IGL003/96 cell|IGL003/96 cell-line|IGL003/96 celllines|IGL003/96 cells
species:ncbi:9606	IGF080/89 cell|IGF080/89 cells|IGF080/89 cellline|IGF080/89 cell-lines|IGF080/89 cell-line|IGF080/89 celllines
species:ncbi:9606	IGF050/86 cell-line|IGF050/86 cell|IGF050/86 cellline|IGF050/86 cells|IGF050/86 celllines|IGF050/86 cell-lines
species:ncbi:9606	PVBC-OI65 cell-line|PVBC-OI65 cellline|PVBC-OI65 cell|PVBC-OI65 cell-lines|PVBC-OI65 cells|PVBC-OI65 celllines
species:ncbi:9606	SNU-16 celllines|SNU-16 cells|SNU-16 cellline|SNU-16 cell-lines|SNU-16 cell|SNU-16 cell-line
species:ncbi:10116	MCA-RH 7777 celllines|MCA-RH 7777 cell-lines|MCA-RH 7777 cellline|MCA-RH 7777 cells|MCA-RH 7777 cell-line|MCA-RH 7777 cell
species:ncbi:10090	B69 celllines|B69 cell|B69 cells|B69 cell-lines|B69 cell-line|B69 cellline
species:ncbi:9606	PVBC-OI559 cells|PVBC-OI559 celllines|PVBC-OI559 cell-lines|PVBC-OI559 cellline|PVBC-OI559 cell|PVBC-OI559 cell-line
species:ncbi:9606	IGF050/87 cell-line|IGF050/87 celllines|IGF050/87 cell|IGF050/87 cellline|IGF050/87 cells|IGF050/87 cell-lines
species:ncbi:9606	IGF050/90 cell-lines|IGF050/90 cell|IGF050/90 cellline|IGF050/90 celllines|IGF050/90 cells|IGF050/90 cell-line
species:ncbi:10116	McA-RH7777 cells|McA-RH7777 cell|McA-RH7777 celllines|McA-RH7777 cellline|McA-RH7777 cell-line|McA-RH7777 cell-lines
species:ncbi:9606	PVBC-OI555 cellline|PVBC-OI555 cells|PVBC-OI555 celllines|PVBC-OI555 cell-lines|PVBC-OI555 cell-line|PVBC-OI555 cell
species:ncbi:10116	B65 cell-lines|B65 celllines|B65 cellline|B65 cells|B65 cell-line|B65 cell
species:ncbi:10116	Clone I cell-lines|Clone I cellline|Clone I cell-line|Clone I celllines|Clone I cells|Clone I cell
species:ncbi:9606	IGF050/91 cell-line|IGF050/91 celllines|IGF050/91 cellline|IGF050/91 cell-lines|IGF050/91 cell|IGF050/91 cells
species:ncbi:9913	LB9.Ln cellline|LB9.Ln celllines|LB9.Ln cell-lines|LB9.Ln cells|LB9.Ln cell|LB9.Ln cell-line
species:ncbi:10116	HF1 cell|HF1 celllines|HF1 cellline|HF1 cell-line|HF1 cells|HF1 cell-lines
species:ncbi:9606	IGF050/92 cell|IGF050/92 cell-line|IGF050/92 cellline|IGF050/92 celllines|IGF050/92 cells|IGF050/92 cell-lines
species:ncbi:10116	HF1-5 cellline|HF1-5 cell-line|HF1-5 cell-lines|HF1-5 cell|HF1-5 celllines|HF1-5 cells
species:ncbi:9606	IGF058/83 cellline|IGF058/83 cell-line|IGF058/83 celllines|IGF058/83 cells|IGF058/83 cell|IGF058/83 cell-lines
species:ncbi:10116	NBT-II cells|NBT-II celllines|NBT-II cell-lines|NBT-II cellline|NBT-II cell-line|NBT-II cell
species:ncbi:9606	G-361 cell-line|G-361 celllines|G-361 cellline|G-361 cell-lines|G-361 cells|G-361 cell
species:ncbi:9606	HF19 cells|HF19 cell-lines|HF19 cell-line|HF19 cell|HF19 cellline|HF19 celllines
species:ncbi:9606	PVBC-Pr110 cell|PVBC-Pr110 cellline|PVBC-Pr110 cell-lines|PVBC-Pr110 cell-line|PVBC-Pr110 celllines|PVBC-Pr110 cells
species:ncbi:10090	HF2x653 cells|HF2x653 cellline|HF2x653 cell-line|HF2x653 celllines|HF2x653 cell|HF2x653 cell-lines
species:ncbi:9606	HF2x653 cells|HF2x653 cellline|HF2x653 cell-line|HF2x653 celllines|HF2x653 cell|HF2x653 cell-lines
species:ncbi:9606	KPL-1 celllines|KPL-1 cellline|KPL-1 cell|KPL-1 cells|KPL-1 cell-lines|KPL-1 cell-line
species:ncbi:9606	CCD 16Lu cellline|CCD 16Lu cell|CCD 16Lu cell-lines|CCD 16Lu celllines|CCD 16Lu cells|CCD 16Lu cell-line
species:ncbi:9606	IMG-1366 cell-line|IMG-1366 cell-lines|IMG-1366 cellline|IMG-1366 cells|IMG-1366 cell|IMG-1366 celllines
species:ncbi:9606	PVBC-OI299 celllines|PVBC-OI299 cell-lines|PVBC-OI299 cell|PVBC-OI299 cell-line|PVBC-OI299 cellline|PVBC-OI299 cells
species:ncbi:9606	IGF018/87 celllines|IGF018/87 cell|IGF018/87 cell-line|IGF018/87 cell-lines|IGF018/87 cellline|IGF018/87 cells
species:ncbi:10090	MRSS-1 cell-lines|MRSS-1 celllines|MRSS-1 cell|MRSS-1 cell-line|MRSS-1 cellline|MRSS-1 cells
species:ncbi:9606	IGF089/81 cell-line|IGF089/81 cell-lines|IGF089/81 celllines|IGF089/81 cellline|IGF089/81 cells|IGF089/81 cell
species:ncbi:9606	CCD 13Lu celllines|CCD 13Lu cell-line|CCD 13Lu cells|CCD 13Lu cell-lines|CCD 13Lu cellline|CCD 13Lu cell
species:ncbi:9606	IMG-1360 cell|IMG-1360 cell-lines|IMG-1360 cellline|IMG-1360 cell-line|IMG-1360 celllines|IMG-1360 cells
species:ncbi:9606	IGF018/86 cell-lines|IGF018/86 cells|IGF018/86 celllines|IGF018/86 cell|IGF018/86 cell-line|IGF018/86 cellline
species:ncbi:9606	PVBC-OI291 celllines|PVBC-OI291 cell-line|PVBC-OI291 cells|PVBC-OI291 cell-lines|PVBC-OI291 cell|PVBC-OI291 cellline
species:ncbi:10090	MRSS-1 (D22D44) cell|MRSS-1 (D22D44) cells|MRSS-1 (D22D44) cellline|MRSS-1 (D22D44) cell-lines|MRSS-1 (D22D44) cell-line|MRSS-1 (D22D44) celllines
species:ncbi:9606	KNA cellline|KNA cell-lines|KNA cells|KNA cell-line|KNA celllines|KNA cell
species:ncbi:9606	CCD 19Lu cellline|CCD 19Lu cell-lines|CCD 19Lu cell-line|CCD 19Lu celllines|CCD 19Lu cells|CCD 19Lu cell
species:ncbi:9606	HD-MY-Z cell-line|HD-MY-Z celllines|HD-MY-Z cell|HD-MY-Z cell-lines|HD-MY-Z cells|HD-MY-Z cellline
species:ncbi:9606	FHs 738Lu celllines|FHs 738Lu cell-lines|FHs 738Lu cells|FHs 738Lu cell|FHs 738Lu cellline|FHs 738Lu cell-line
species:ncbi:9606	IGF018/89 cell-lines|IGF018/89 cells|IGF018/89 cell|IGF018/89 cellline|IGF018/89 celllines|IGF018/89 cell-line
species:ncbi:9606	IGF157/83 cell-line|IGF157/83 cell-lines|IGF157/83 celllines|IGF157/83 cellline|IGF157/83 cell|IGF157/83 cells
species:ncbi:10090	MRSV (AP170) cell-lines|MRSV (AP170) cellline|MRSV (AP170) cell|MRSV (AP170) cell-line|MRSV (AP170) cells|MRSV (AP170) celllines
species:ncbi:9606	PVBC-OI306 cell-lines|PVBC-OI306 celllines|PVBC-OI306 cellline|PVBC-OI306 cells|PVBC-OI306 cell-line|PVBC-OI306 cell
species:ncbi:9606	FHs 74 Int cell-line|FHs 74 Int cellline|FHs 74 Int cell-lines|FHs 74 Int celllines|FHs 74 Int cells|FHs 74 Int cell
species:ncbi:9606	IGF157/82 cell|IGF157/82 cellline|IGF157/82 cell-line|IGF157/82 cell-lines|IGF157/82 celllines|IGF157/82 cells
species:ncbi:9606	PVBC-OI305 cell-lines|PVBC-OI305 cells|PVBC-OI305 cell|PVBC-OI305 celllines|PVBC-OI305 cellline|PVBC-OI305 cell-line
species:ncbi:9606	IGF018/88 cellline|IGF018/88 cell-line|IGF018/88 cell-lines|IGF018/88 cells|IGF018/88 celllines|IGF018/88 cell
species:ncbi:9606	IGF161/83 cellline|IGF161/83 cell-line|IGF161/83 cell|IGF161/83 cells|IGF161/83 celllines|IGF161/83 cell-lines
species:ncbi:10090	FHCR-1-2813/FDC-6 cell-line|FHCR-1-2813/FDC-6 cell|FHCR-1-2813/FDC-6 cells|FHCR-1-2813/FDC-6 cell-lines|FHCR-1-2813/FDC-6 celllines|FHCR-1-2813/FDC-6 cellline
species:ncbi:9606	IGL003/95 celllines|IGL003/95 cells|IGL003/95 cell|IGL003/95 cell-lines|IGL003/95 cell-line|IGL003/95 cellline
species:ncbi:10116	R74 cellline|R74 cells|R74 cell-lines|R74 cell-line|R74 cell|R74 celllines
species:ncbi:10090	L368 cell-line|L368 cell-lines|L368 cell|L368 cells|L368 celllines|L368 cellline
species:ncbi:9606	MCF 10A celllines|MCF 10A cell|MCF 10A cellline|MCF 10A cell-line|MCF 10A cell-lines|MCF 10A cells
species:ncbi:9606	CCD 25Lu cell-line|CCD 25Lu cellline|CCD 25Lu celllines|CCD 25Lu cells|CCD 25Lu cell-lines|CCD 25Lu cell
species:ncbi:9606	R86 cell-line|R86 celllines|R86 cells|R86 cellline|R86 cell-lines|R86 cell
species:ncbi:9606	B84 cell-lines|B84 cell|B84 cell-line|B84 celllines|B84 cellline|B84 cells
species:ncbi:9606	IGF162/83 cell|IGF162/83 cell-line|IGF162/83 celllines|IGF162/83 cell-lines|IGF162/83 cellline|IGF162/83 cells
species:ncbi:10090	FHCR-1-2624/FH6/FHOT-1-3019 cell|FHCR-1-2624/FH6/FHOT-1-3019 cellline|FHCR-1-2624/FH6/FHOT-1-3019 cell-lines|FHCR-1-2624/FH6/FHOT-1-3019 cells|FHCR-1-2624/FH6/FHOT-1-3019 celllines|FHCR-1-2624/FH6/FHOT-1-3019 cell-line
species:ncbi:10090	McCoy cellline|McCoy celllines|McCoy cell|McCoy cells|McCoy cell-line|McCoy cell-lines
species:ncbi:10090	AML12 cell|AML12 cells|AML12 cell-lines|AML12 cell-line|AML12 celllines|AML12 cellline
species:ncbi:10116	R9 cells|R9 cell-line|R9 cell-lines|R9 cellline|R9 celllines|R9 cell
species:ncbi:9606	PVBC-Pr152 celllines|PVBC-Pr152 cells|PVBC-Pr152 cell-line|PVBC-Pr152 cellline|PVBC-Pr152 cell-lines|PVBC-Pr152 cell
species:ncbi:9606	B85 cell|B85 cellline|B85 cell-lines|B85 cells|B85 celllines|B85 cell-line
species:ncbi:9606	IGL003/92 cells|IGL003/92 celllines|IGL003/92 cell|IGL003/92 cell-lines|IGL003/92 cell-line|IGL003/92 cellline
species:ncbi:9606	FHs 173We cell|FHs 173We cell-line|FHs 173We celllines|FHs 173We cellline|FHs 173We cell-lines|FHs 173We cells
species:ncbi:9606	MRC-9 celllines|MRC-9 cellline|MRC-9 cell-lines|MRC-9 cell|MRC-9 cells|MRC-9 cell-line
species:ncbi:9606	IMG-1235 cell-line|IMG-1235 cell-lines|IMG-1235 cellline|IMG-1235 cell|IMG-1235 cells|IMG-1235 celllines
species:ncbi:9606	R95 cells|R95 cell-lines|R95 celllines|R95 cell|R95 cell-line|R95 cellline
species:ncbi:9606	AML14.3D10/CCCKR3 Clone 16 cell-line|AML14.3D10/CCCKR3 Clone 16 cellline|AML14.3D10/CCCKR3 Clone 16 cell|AML14.3D10/CCCKR3 Clone 16 cells|AML14.3D10/CCCKR3 Clone 16 cell-lines|AML14.3D10/CCCKR3 Clone 16 celllines
species:ncbi:10090	Clone 707 cells|Clone 707 cell|Clone 707 cell-line|Clone 707 celllines|Clone 707 cell-lines|Clone 707 cellline
species:ncbi:9606	IGL003/91 cell-lines|IGL003/91 celllines|IGL003/91 cell|IGL003/91 cells|IGL003/91 cell-line|IGL003/91 cellline
species:ncbi:9606	IGF018/85 cellline|IGF018/85 cell|IGF018/85 cells|IGF018/85 celllines|IGF018/85 cell-line|IGF018/85 cell-lines
species:ncbi:9606	MRC-7 cell-line|MRC-7 cellline|MRC-7 celllines|MRC-7 cell|MRC-7 cell-lines|MRC-7 cells
species:ncbi:9606	IGL003/93 cell|IGL003/93 cellline|IGL003/93 cell-line|IGL003/93 cell-lines|IGL003/93 cells|IGL003/93 celllines
species:ncbi:9606	IMG-1239 cells|IMG-1239 cell-line|IMG-1239 celllines|IMG-1239 cell-lines|IMG-1239 cellline|IMG-1239 cell
species:ncbi:9685	Clone 81 cell-lines|Clone 81 cellline|Clone 81 celllines|Clone 81 cells|Clone 81 cell|Clone 81 cell-line
species:ncbi:10090	12A5B7 celllines|12A5B7 cells|12A5B7 cell-lines|12A5B7 cell|12A5B7 cellline|12A5B7 cell-line
species:ncbi:9606	AML-193 cells|AML-193 cellline|AML-193 celllines|AML-193 cell|AML-193 cell-lines|AML-193 cell-line
species:ncbi:9913	LB10.Thy cell-lines|LB10.Thy celllines|LB10.Thy cell|LB10.Thy cellline|LB10.Thy cell-line|LB10.Thy cells
species:ncbi:10090	G26.4.1C3/86 cellline|G26.4.1C3/86 cell-lines|G26.4.1C3/86 celllines|G26.4.1C3/86 cell|G26.4.1C3/86 cell-line|G26.4.1C3/86 cells
species:ncbi:9606	PVCB-EDS516 cell-lines|PVCB-EDS516 celllines|PVCB-EDS516 cell|PVCB-EDS516 cell-line|PVCB-EDS516 cells|PVCB-EDS516 cellline
species:ncbi:10090	Ampli-GPE cell-lines|Ampli-GPE cell-line|Ampli-GPE cell|Ampli-GPE cells|Ampli-GPE celllines|Ampli-GPE cellline
species:ncbi:9606	IGL003/01 cell-lines|IGL003/01 cells|IGL003/01 celllines|IGL003/01 cell-line|IGL003/01 cellline|IGL003/01 cell
species:ncbi:10090	L-M celllines|L-M cells|L-M cellline|L-M cell-line|L-M cell-lines|L-M cell
species:ncbi:10090	13.90.2 cellline|13.90.2 cells|13.90.2 cell|13.90.2 cell-line|13.90.2 cell-lines|13.90.2 celllines
species:ncbi:9606	Clone 1-5c-4 WKD of Chang Conjunctiva cell|Clone 1-5c-4 WKD of Chang Conjunctiva celllines|Clone 1-5c-4 WKD of Chang Conjunctiva cell-line|Clone 1-5c-4 WKD of Chang Conjunctiva cellline|Clone 1-5c-4 WKD of Chang Conjunctiva cell-lines|Clone 1-5c-4 WKD of Chang Conjunctiva cells
species:ncbi:10090	B78H1 cellline|B78H1 cell|B78H1 cell-lines|B78H1 cell-line|B78H1 celllines|B78H1 cells
species:ncbi:9913	LB11.Sp cells|LB11.Sp celllines|LB11.Sp cellline|LB11.Sp cell|LB11.Sp cell-lines|LB11.Sp cell-line
species:ncbi:10090	B16-F0 cell-lines|B16-F0 cell-line|B16-F0 celllines|B16-F0 cells|B16-F0 cell|B16-F0 cellline
species:ncbi:10090	130-3-F7-5 cell|130-3-F7-5 celllines|130-3-F7-5 cells|130-3-F7-5 cellline|130-3-F7-5 cell-lines|130-3-F7-5 cell-line
